CLNN,DAYS,TIMES,TS_D,SAA
24153,0,밤,2,41
24153,0,심야,3,61
24153,0,아침오전,1,23
24154,0,밤,1,22
24154,0,오후,1,25
24154,0,저녁,1,6
24154,0,점심,1,5
24155,0,밤,1,20
24155,0,심야,1,32
24155,0,아침오전,1,9
24155,0,점심,1,19
24156,0,심야,1,4
24156,0,아침오전,1,6
24157,0,심야,1,22
24157,0,저녁,1,18
24158,0,아침오전,1,26
24158,0,오후,2,42
24158,0,저녁,1,4
24158,0,점심,2,55
24159,0,밤,2,16
24159,0,심야,3,105
24159,0,오후,1,44
24160,0,심야,3,50
24160,0,아침오전,1,11
24160,0,오후,1,8
24160,0,저녁,1,17
24161,0,밤,1,6
24161,0,심야,1,5
24161,0,아침오전,1,42
24161,0,오후,1,23
24162,0,심야,3,71
24162,0,저녁,2,49
24162,0,점심,3,54
24163,0,아침오전,1,9
24163,0,오후,1,6
24164,0,심야,1,32
24164,0,오후,1,23
24165,0,밤,1,3
24165,0,심야,2,31
24165,0,아침오전,1,32
24165,0,오후,2,81
24165,0,저녁,1,18
24166,0,심야,3,54
24167,0,저녁,3,70
24167,0,점심,1,21
24168,0,심야,1,34
24168,0,아침오전,1,5
24168,0,오후,1,17
24168,0,점심,1,15
24169,0,심야,2,80
24169,0,아침오전,1,41
24170,0,아침오전,1,8
24170,0,점심,1,20
24171,0,심야,2,42
24172,0,심야,2,31
24172,0,아침오전,1,9
24172,0,오후,2,48
24172,0,점심,1,15
24173,0,아침오전,1,11
24173,0,오후,1,16
24174,0,아침오전,1,32
24174,0,오후,1,6
24174,0,저녁,1,33
24175,0,밤,1,11
24175,0,심야,2,50
24175,0,오후,1,17
24175,0,저녁,1,19
24175,0,점심,1,9
24176,0,밤,4,77
24176,0,아침오전,3,30
24177,0,심야,2,42
24177,0,오후,2,58
24178,0,심야,2,39
24178,0,아침오전,1,23
24179,0,심야,2,59
24179,0,아침오전,2,18
24179,0,오후,1,27
24179,0,점심,1,53
24180,0,심야,1,13
24180,0,아침오전,1,22
24180,0,오후,2,54
24180,0,점심,4,80
24181,0,밤,1,44
24181,0,심야,2,36
24181,0,오후,1,31
24181,0,점심,1,9
24182,0,심야,2,12
24182,0,아침오전,1,30
24182,0,오후,2,74
24182,0,저녁,2,38
24183,0,심야,3,65
24183,0,아침오전,1,6
24183,0,점심,1,31
24184,0,밤,1,33
24184,0,심야,1,27
24184,0,아침오전,1,32
24184,0,오후,1,3
24184,0,저녁,1,14
24185,0,오후,1,4
24185,0,점심,1,4
24186,0,밤,1,24
24186,0,심야,2,10
24186,0,아침오전,1,33
24187,0,심야,3,104
24187,0,저녁,1,19
24188,0,밤,1,42
24188,0,심야,1,23
24188,0,아침오전,1,21
24188,0,오후,1,13
24188,0,점심,1,21
24189,0,심야,2,31
24189,0,점심,1,28
24190,0,심야,2,36
24190,0,오후,1,44
24190,0,점심,2,12
24191,0,심야,5,76
24191,0,저녁,1,23
24192,0,심야,4,81
24192,0,아침오전,2,40
24192,0,점심,1,21
24193,0,밤,2,17
24193,0,심야,2,48
24194,0,점심,2,10
24195,0,밤,1,22
24195,0,심야,3,72
24195,0,아침오전,1,21
24195,0,오후,2,29
24195,0,저녁,1,38
24196,0,심야,1,8
24196,0,오후,1,32
24196,0,저녁,1,6
24197,0,아침오전,3,58
24198,0,심야,2,32
24198,0,아침오전,2,29
24198,0,점심,2,37
24199,0,심야,1,7
24199,0,아침오전,1,25
24199,0,오후,2,16
24199,0,저녁,1,7
24199,0,점심,1,29
24200,0,아침오전,1,6
24200,0,점심,2,18
24201,0,밤,2,44
24201,0,심야,3,61
24201,0,저녁,1,19
24201,0,점심,2,38
24202,0,밤,1,10
24202,0,심야,2,37
24202,0,아침오전,1,64
24202,0,오후,1,9
24203,0,밤,1,15
24203,0,심야,1,5
24203,0,오후,1,12
24203,0,저녁,1,20
24204,0,심야,2,23
24204,0,저녁,4,43
24204,0,점심,1,31
24205,0,심야,2,28
24205,0,아침오전,1,7
24205,0,오후,2,79
24205,0,저녁,1,27
24205,0,점심,1,9
24206,0,심야,2,14
24206,0,아침오전,1,5
24206,0,오후,1,14
24206,0,점심,1,17
24207,0,심야,1,16
24207,0,저녁,2,31
24208,0,밤,1,5
24208,0,아침오전,2,45
24208,0,저녁,1,24
24208,0,점심,1,5
24209,0,밤,1,28
24209,0,저녁,1,24
24209,0,점심,1,14
24210,0,아침오전,1,6
24210,0,저녁,1,6
24211,0,심야,3,77
24211,0,오후,1,10
24211,0,저녁,3,72
24212,0,밤,1,20
24212,0,심야,1,22
24213,0,밤,1,13
24213,0,아침오전,1,8
24213,0,오후,1,20
24214,0,심야,2,53
24214,0,아침오전,1,21
24214,0,저녁,1,12
24214,0,점심,1,22
24215,0,밤,1,28
24215,0,심야,3,52
24216,0,심야,1,4
24216,0,아침오전,1,48
24216,0,오후,2,39
24217,0,저녁,1,20
24218,0,밤,1,4
24218,0,심야,6,134
24218,0,오후,1,12
24218,0,점심,1,13
24219,0,심야,1,21
24219,0,아침오전,1,20
24219,0,점심,1,25
24220,0,밤,1,17
24220,0,오후,1,5
24221,0,심야,1,23
24221,0,점심,1,40
24222,0,심야,1,18
24222,0,아침오전,1,8
24222,0,저녁,1,9
24223,0,밤,2,76
24223,0,오후,1,14
24224,0,밤,2,22
24224,0,오후,1,10
24224,0,저녁,1,37
24224,0,점심,1,15
24225,0,밤,2,20
24225,0,심야,1,7
24225,0,오후,3,71
24225,0,점심,2,25
24226,0,심야,1,13
24226,0,점심,2,17
24227,0,심야,2,60
24228,0,심야,1,43
24228,0,아침오전,1,32
24229,0,아침오전,1,16
24229,0,오후,2,59
24229,0,저녁,1,17
24230,0,밤,1,16
24230,0,오후,1,5
24230,0,저녁,1,15
24230,0,점심,2,52
24231,0,밤,1,35
24231,0,아침오전,1,43
24231,0,오후,1,20
24231,0,저녁,1,34
24231,0,점심,1,7
24232,0,아침오전,2,43
24232,0,오후,1,42
24233,0,심야,2,51
24233,0,점심,1,26
24234,0,밤,1,5
24234,0,심야,2,27
24234,0,아침오전,1,21
24234,0,저녁,1,21
24234,0,점심,1,24
24235,0,점심,1,17
24236,0,심야,1,13
24236,0,아침오전,3,30
24237,0,밤,1,12
24237,0,심야,1,22
24237,0,아침오전,1,25
24237,0,저녁,2,74
24238,0,심야,2,15
24238,0,아침오전,1,9
24238,0,저녁,1,12
24239,0,밤,1,14
24239,0,심야,3,35
24239,0,아침오전,1,7
24239,0,저녁,2,32
24240,0,밤,1,29
24240,0,심야,1,4
24240,0,오후,2,58
24241,0,밤,1,20
24241,0,심야,1,26
24241,0,아침오전,1,6
24241,0,오후,2,53
24241,0,점심,1,11
24242,0,심야,4,111
24242,0,아침오전,1,26
24242,0,오후,1,33
24243,0,밤,2,41
24243,0,심야,1,27
24243,0,아침오전,1,22
24243,0,오후,1,34
24243,0,저녁,1,9
24243,0,점심,3,93
24244,0,밤,1,21
24244,0,심야,3,89
24245,0,밤,4,50
24245,0,아침오전,3,49
24245,0,저녁,2,13
24245,0,점심,2,71
24246,0,밤,2,34
24246,0,심야,2,18
24247,0,아침오전,1,14
24247,0,점심,1,7
24248,0,심야,1,41
24248,0,아침오전,2,46
24248,0,오후,1,9
24248,0,점심,2,30
24249,0,심야,1,8
24250,0,밤,1,34
24250,0,오후,1,16
24250,0,점심,1,5
24251,0,밤,2,13
24251,0,심야,1,27
24251,0,오후,2,28
24251,0,점심,1,8
24252,0,밤,1,17
24252,0,심야,2,47
24252,0,저녁,1,18
24253,0,밤,1,36
24253,0,심야,1,26
24253,0,아침오전,1,22
24253,0,저녁,1,25
24253,0,점심,1,27
24254,0,밤,1,21
24254,0,아침오전,1,5
24255,0,밤,2,52
24255,0,심야,3,35
24255,0,오후,2,35
24256,0,심야,1,7
24256,0,오후,1,26
24256,0,저녁,1,29
24256,0,점심,1,11
24257,0,밤,1,47
24257,0,심야,2,24
24257,0,오후,1,9
24258,0,심야,1,25
24258,0,아침오전,1,8
24258,0,오후,1,21
24258,0,저녁,1,3
24258,0,점심,1,22
24259,0,심야,1,20
24259,0,아침오전,3,38
24259,0,오후,1,6
24259,0,저녁,1,26
24260,0,심야,1,38
24260,0,오후,1,24
24261,0,아침오전,1,19
24261,0,저녁,1,15
24261,0,점심,1,4
24262,0,오후,1,51
24263,0,밤,1,17
24263,0,아침오전,2,62
24263,0,점심,3,48
24264,0,저녁,1,13
24265,0,밤,1,37
24265,0,심야,3,40
24265,0,오후,1,12
24266,0,밤,1,24
24266,0,심야,2,45
24266,0,저녁,1,8
24267,0,밤,1,8
24267,0,심야,3,29
24267,0,오후,1,8
24267,0,저녁,1,25
24267,0,점심,1,3
24268,0,심야,1,43
24268,0,아침오전,1,4
24268,0,오후,2,18
24268,0,저녁,1,14
24269,0,심야,1,35
24269,0,아침오전,1,53
24269,0,오후,1,16
24270,0,심야,3,39
24270,0,저녁,3,65
24271,0,심야,1,15
24271,0,저녁,1,15
24272,0,심야,1,19
24272,0,오후,1,34
24272,0,점심,1,13
24273,0,심야,1,4
24273,0,아침오전,1,42
24274,0,심야,2,23
24274,0,점심,1,16
24275,0,오후,1,20
24275,0,점심,4,66
24276,0,밤,1,26
24276,0,오후,1,32
24277,0,심야,1,14
24277,0,오후,1,15
24278,0,심야,2,42
24278,0,아침오전,2,18
24278,0,저녁,1,13
24279,0,심야,3,54
24279,0,아침오전,1,39
24279,0,저녁,2,33
24279,0,점심,1,15
24280,0,오후,2,35
24280,0,점심,1,5
24281,0,심야,1,20
24282,0,밤,1,5
24282,0,심야,1,3
24282,0,아침오전,2,37
24283,0,심야,1,11
24283,0,오후,1,28
24283,0,점심,1,35
24284,0,밤,1,3
24284,0,심야,1,63
24284,0,저녁,2,62
24284,0,점심,1,9
24285,0,심야,3,44
24285,0,오후,1,22
24285,0,저녁,1,23
24286,0,아침오전,2,79
24286,0,저녁,1,5
24286,0,점심,1,46
24287,0,밤,2,33
24287,0,심야,4,59
24287,0,아침오전,1,11
24287,0,오후,1,13
24288,0,오후,1,8
24288,0,저녁,1,12
24289,0,심야,1,37
24289,0,오후,1,30
24290,0,심야,1,19
24290,0,오후,2,79
24291,0,밤,4,87
24291,0,심야,2,11
24291,0,아침오전,1,36
24292,0,심야,3,43
24292,0,오후,1,12
24292,0,점심,1,11
24293,0,밤,1,8
24293,0,심야,1,23
24293,0,오후,1,12
24293,0,점심,1,27
24294,0,심야,3,23
24294,0,아침오전,1,30
24294,0,점심,1,10
24295,0,심야,2,43
24295,0,오후,2,33
24295,0,저녁,1,42
24295,0,점심,1,15
24296,0,심야,1,3
24296,0,오후,2,39
24296,0,저녁,1,11
24296,0,점심,1,14
24297,0,오후,1,3
24298,0,심야,4,125
24298,0,저녁,1,4
24299,0,심야,1,6
24299,0,아침오전,1,7
24299,0,오후,1,13
24300,0,아침오전,1,17
24300,0,오후,1,36
24301,0,밤,3,97
24301,0,심야,2,13
24301,0,아침오전,1,5
24301,0,오후,1,18
24302,0,심야,1,23
24302,0,아침오전,1,32
24302,0,저녁,1,30
24302,0,점심,1,29
24303,0,밤,1,28
24303,0,심야,1,5
24303,0,아침오전,1,18
24303,0,오후,1,26
24303,0,저녁,1,5
24304,0,저녁,1,26
24304,0,점심,2,16
24305,0,오후,1,47
24305,0,점심,2,57
24306,0,아침오전,1,13
24307,0,밤,1,20
24307,0,저녁,2,19
24308,0,밤,4,55
24308,0,심야,1,26
24308,0,아침오전,1,13
24309,0,심야,3,43
24309,0,아침오전,1,24
24309,0,점심,1,29
24310,0,밤,1,13
24310,0,아침오전,1,34
24310,0,오후,2,62
24311,0,밤,1,9
24311,0,심야,1,4
24311,0,아침오전,2,14
24311,0,오후,2,12
24312,0,밤,1,11
24312,0,오후,3,51
24312,0,저녁,1,42
24313,0,오후,1,26
24313,0,저녁,1,25
24314,0,심야,2,15
24314,0,아침오전,1,20
24314,0,오후,3,49
24314,0,저녁,2,43
24314,0,점심,2,61
24315,0,밤,1,5
24315,0,아침오전,1,45
24316,0,오후,3,79
24316,0,저녁,1,17
24316,0,점심,2,27
24317,0,밤,1,21
24317,0,심야,1,10
24317,0,오후,3,54
24318,0,밤,2,30
24318,0,심야,2,37
24318,0,오후,2,14
24318,0,점심,1,13
24319,0,심야,1,8
24319,0,아침오전,1,14
24320,0,오후,1,10
24320,0,저녁,1,20
24321,0,심야,2,70
24321,0,저녁,1,38
24322,0,밤,1,24
24322,0,저녁,1,15
24322,0,점심,3,79
24323,0,밤,1,39
24323,0,심야,3,90
24323,0,아침오전,1,23
24324,0,심야,2,41
24324,0,아침오전,1,9
24324,0,오후,3,135
24324,0,저녁,1,25
24325,0,심야,1,7
24325,0,아침오전,1,38
24325,0,저녁,3,54
24326,0,밤,1,23
24326,0,심야,1,9
24326,0,아침오전,1,4
24327,0,밤,2,17
24327,0,심야,2,39
24327,0,아침오전,1,50
24327,0,점심,1,14
24328,0,밤,1,22
24328,0,아침오전,1,13
24329,0,밤,1,5
24329,0,심야,2,29
24329,0,아침오전,1,10
24329,0,오후,1,24
24329,0,저녁,2,53
24329,0,점심,1,27
24330,0,아침오전,1,5
24330,0,저녁,1,44
24331,0,밤,1,23
24331,0,심야,1,14
24332,0,심야,2,56
24332,0,저녁,1,5
24333,0,밤,1,5
24333,0,심야,2,45
24333,0,아침오전,1,29
24334,0,심야,2,18
24335,0,오후,2,33
24336,0,아침오전,1,27
24336,0,오후,2,66
24337,0,아침오전,1,17
24337,0,오후,1,31
24337,0,점심,2,74
24338,0,밤,2,32
24338,0,심야,3,72
24338,0,아침오전,2,39
24338,0,오후,1,32
24338,0,저녁,1,3
24339,0,밤,3,83
24339,0,아침오전,1,30
24339,0,오후,2,53
24339,0,저녁,1,11
24339,0,점심,1,12
24340,0,심야,1,26
24340,0,아침오전,1,30
24340,0,저녁,1,37
24341,0,밤,2,62
24341,0,심야,2,47
24341,0,오후,1,38
24341,0,점심,1,12
24342,0,심야,2,54
24342,0,저녁,1,21
24344,0,오후,1,10
24345,0,밤,1,8
24345,0,심야,1,5
24345,0,오후,2,15
24345,0,저녁,1,42
24345,0,점심,1,15
24346,0,심야,2,26
24346,0,아침오전,2,58
24346,0,오후,2,51
24346,0,점심,3,78
24347,0,아침오전,1,17
24347,0,점심,1,13
24348,0,심야,3,59
24348,0,아침오전,1,5
24349,0,심야,1,10
24349,0,저녁,2,16
24349,0,점심,1,26
24350,0,아침오전,1,15
24350,0,점심,2,41
24351,0,심야,1,39
24351,0,저녁,1,10
24352,0,심야,1,21
24352,0,아침오전,1,21
24353,0,심야,1,41
24353,0,아침오전,1,13
24353,0,오후,1,14
24353,0,저녁,1,21
24354,0,심야,1,25
24355,0,심야,1,24
24355,0,점심,2,35
24356,0,아침오전,1,5
24356,0,점심,1,7
24357,0,심야,3,71
24357,0,아침오전,1,7
24357,0,점심,1,36
24358,0,밤,1,26
24358,0,심야,1,7
24358,0,아침오전,2,19
24358,0,저녁,1,23
24358,0,점심,1,33
24359,0,심야,1,15
24359,0,오후,4,116
24359,0,저녁,1,9
24360,0,아침오전,1,17
24360,0,저녁,1,11
24360,0,점심,1,27
24361,0,심야,5,99
24361,0,저녁,2,31
24362,0,저녁,1,14
24363,0,심야,1,5
24363,0,아침오전,1,10
24363,0,오후,1,22
24363,0,저녁,2,36
24363,0,점심,1,14
24364,0,심야,2,23
24364,0,저녁,2,34
24365,0,저녁,2,46
24366,0,심야,4,48
24366,0,아침오전,2,41
24366,0,오후,1,11
24366,0,점심,2,36
24367,0,밤,2,46
24367,0,아침오전,2,56
24367,0,점심,1,4
24368,0,심야,2,18
24368,0,아침오전,1,4
24368,0,오후,1,25
24369,0,심야,1,21
24369,0,아침오전,1,18
24369,0,오후,2,24
24369,0,점심,2,22
24370,0,밤,1,8
24370,0,오후,1,4
24371,0,심야,1,14
24371,0,아침오전,1,22
24371,0,오후,1,31
24371,0,저녁,1,27
24371,0,점심,1,12
24372,0,심야,1,9
24372,0,오후,1,14
24372,0,저녁,1,14
24372,0,점심,1,33
24373,0,밤,1,8
24373,0,심야,1,30
24373,0,저녁,1,32
24373,0,점심,1,13
24374,0,심야,1,14
24374,0,점심,2,19
24375,0,아침오전,2,40
24375,0,저녁,1,25
24375,0,점심,1,7
24377,0,아침오전,1,23
24377,0,저녁,1,19
24378,0,저녁,1,36
24378,0,점심,1,17
24379,0,밤,1,18
24379,0,심야,1,13
24380,0,밤,1,28
24380,0,심야,2,28
24380,0,아침오전,1,11
24380,0,점심,1,23
24381,0,심야,4,63
24381,0,아침오전,1,8
24381,0,저녁,2,35
24382,0,밤,2,30
24382,0,아침오전,1,12
24382,0,오후,1,14
24382,0,저녁,1,11
24383,0,밤,1,41
24383,0,심야,1,24
24383,0,오후,1,10
24383,0,점심,3,99
24384,0,밤,1,47
24384,0,심야,1,24
24384,0,저녁,1,27
24385,0,심야,2,7
24385,0,아침오전,1,8
24386,0,심야,1,29
24386,0,아침오전,2,77
24386,0,저녁,2,33
24386,0,점심,1,22
24387,0,심야,1,27
24387,0,오후,1,33
24387,0,저녁,1,14
24387,0,점심,1,13
24388,0,밤,1,32
24388,0,심야,1,7
24388,0,오후,2,23
24389,0,오후,1,8
24389,0,저녁,1,16
24390,0,밤,1,7
24390,0,심야,2,35
24390,0,오후,1,26
24391,0,밤,1,8
24391,0,심야,2,29
24391,0,점심,1,35
24392,0,심야,2,48
24392,0,점심,1,3
24393,0,심야,1,33
24393,0,아침오전,1,8
24393,0,저녁,1,34
24393,0,점심,2,50
24394,0,밤,1,32
24394,0,심야,1,8
24394,0,아침오전,1,6
24394,0,저녁,1,20
24394,0,점심,1,36
24395,0,심야,1,24
24395,0,오후,2,37
24396,0,밤,2,12
24396,0,심야,1,41
24396,0,저녁,1,23
24397,0,심야,2,30
24397,0,아침오전,1,12
24397,0,오후,1,9
24397,0,점심,1,9
24398,0,밤,1,23
24398,0,심야,1,15
24398,0,오후,1,4
24398,0,점심,1,19
24399,0,심야,2,30
24399,0,아침오전,1,4
24399,0,오후,1,20
24399,0,점심,1,18
24400,0,심야,1,14
24400,0,저녁,1,4
24400,0,점심,1,45
24401,0,심야,2,54
24401,0,저녁,1,17
24402,0,심야,1,9
24402,0,아침오전,1,4
24402,0,점심,1,9
24403,0,심야,1,12
24403,0,아침오전,1,40
24403,0,오후,1,10
24403,0,저녁,2,19
24405,0,밤,1,30
24405,0,심야,2,9
24405,0,오후,1,13
24405,0,저녁,1,3
24405,0,점심,1,24
24406,0,밤,1,16
24406,0,심야,1,36
24406,0,오후,1,21
24406,0,점심,1,3
24407,0,심야,2,28
24407,0,아침오전,2,14
24407,0,오후,2,28
24407,0,저녁,2,31
24408,0,밤,1,8
24408,0,심야,1,12
24408,0,아침오전,2,38
24408,0,오후,2,44
24408,0,저녁,1,3
24408,0,점심,1,5
24409,0,밤,1,21
24409,0,심야,1,21
24409,0,아침오전,2,28
24409,0,오후,1,16
24409,0,저녁,1,14
24410,0,심야,1,37
24410,0,오후,1,15
24410,0,저녁,1,15
24410,0,점심,2,68
24411,0,심야,1,7
24411,0,아침오전,1,25
24411,0,점심,1,18
24412,0,밤,3,97
24412,0,심야,2,6
24412,0,오후,1,52
24412,0,점심,1,7
24413,0,밤,1,18
24413,0,심야,2,28
24413,0,아침오전,2,61
24413,0,오후,1,23
24414,0,심야,1,15
24414,0,오후,3,105
24414,0,점심,1,13
24415,0,밤,1,16
24415,0,심야,2,72
24415,0,저녁,1,25
24416,0,심야,1,13
24416,0,저녁,1,21
24417,0,아침오전,1,11
24417,0,오후,2,39
24418,0,밤,1,56
24418,0,심야,2,44
24418,0,점심,1,30
24419,0,밤,1,16
24419,0,심야,4,90
24420,0,밤,1,17
24420,0,심야,1,16
24420,0,오후,2,40
24420,0,점심,2,16
24421,0,밤,1,52
24421,0,아침오전,2,16
24422,0,아침오전,2,42
24422,0,점심,2,40
24423,0,아침오전,2,45
24423,0,오후,1,34
24423,0,저녁,1,41
24423,0,점심,1,19
24424,0,심야,1,32
24424,0,오후,1,15
24425,0,밤,1,7
24425,0,심야,1,4
24426,0,밤,1,5
24426,0,아침오전,1,7
24426,0,오후,1,12
24427,0,밤,2,41
24427,0,심야,2,39
24427,0,아침오전,1,5
24427,0,오후,1,37
24427,0,점심,1,37
24428,0,밤,1,39
24428,0,심야,4,48
24428,0,아침오전,1,10
24429,0,심야,1,26
24429,0,오후,1,21
24429,0,점심,1,30
24430,0,심야,4,90
24430,0,오후,2,49
24430,0,점심,1,10
24431,0,밤,1,44
24431,0,아침오전,1,15
24432,0,심야,3,77
24433,0,밤,1,18
24433,0,심야,1,37
24434,0,심야,2,34
24435,0,심야,1,31
24435,0,아침오전,1,29
24435,0,오후,1,17
24435,0,점심,1,11
24436,0,오후,1,20
24436,0,저녁,2,37
24437,0,심야,1,37
24437,0,아침오전,1,13
24437,0,점심,1,10
24438,0,밤,1,18
24438,0,아침오전,1,32
24438,0,오후,1,23
24438,0,점심,2,43
24439,0,심야,1,54
24439,0,오후,1,7
24439,0,저녁,1,42
24439,0,점심,1,37
24440,0,심야,1,16
24440,0,오후,1,5
24440,0,저녁,1,11
24441,0,밤,1,28
24441,0,심야,1,16
24441,0,저녁,1,12
24442,0,심야,2,18
24442,0,오후,1,16
24442,0,저녁,1,4
24442,0,점심,1,11
24443,0,밤,1,12
24443,0,심야,4,101
24443,0,오후,1,6
24443,0,점심,1,13
24444,0,밤,3,25
24444,0,아침오전,1,6
24444,0,점심,2,33
24446,0,밤,2,30
24446,0,심야,1,42
24446,0,아침오전,1,13
24446,0,오후,2,58
24447,0,심야,2,23
24447,0,저녁,1,15
24448,0,아침오전,1,17
24448,0,오후,1,6
24449,0,아침오전,1,11
24449,0,오후,2,42
24449,0,점심,1,24
24450,0,밤,1,16
24450,0,심야,2,29
24450,0,오후,1,30
24450,0,저녁,1,16
24451,0,심야,1,27
24451,0,아침오전,1,19
24451,0,저녁,2,55
24451,0,점심,3,74
24452,0,심야,2,51
24452,0,아침오전,1,7
24452,0,오후,1,13
24453,0,아침오전,1,31
24453,0,오후,1,18
24453,0,저녁,1,15
24454,0,심야,1,34
24454,0,오후,1,4
24454,0,저녁,1,29
24454,0,점심,1,25
24455,0,밤,2,23
24455,0,심야,1,7
24455,0,아침오전,1,12
24455,0,오후,1,41
24456,0,심야,1,38
24456,0,아침오전,1,8
24457,0,심야,1,10
24458,0,심야,3,67
24458,0,점심,2,34
24459,0,밤,1,9
24459,0,심야,3,71
24459,0,오후,1,36
24459,0,저녁,1,10
24459,0,점심,1,9
24460,0,심야,4,73
24460,0,아침오전,2,36
24460,0,오후,1,12
24460,0,점심,1,16
24461,0,밤,1,26
24461,0,아침오전,1,16
24462,0,밤,1,11
24462,0,심야,1,30
24462,0,점심,1,6
24463,0,밤,1,7
24463,0,아침오전,3,93
24463,0,오후,1,5
24463,0,저녁,1,13
24464,0,점심,1,34
24465,0,심야,1,24
24465,0,오후,1,4
24466,0,심야,2,57
24466,0,저녁,1,20
24467,0,밤,3,64
24467,0,심야,1,48
24467,0,아침오전,1,19
24467,0,오후,1,22
24468,0,밤,1,41
24468,0,심야,2,35
24468,0,저녁,1,11
24469,0,밤,1,45
24469,0,심야,1,14
24469,0,오후,1,6
24470,0,밤,1,23
24470,0,저녁,2,30
24471,0,밤,1,36
24471,0,오후,1,6
24471,0,점심,1,22
24472,0,심야,1,14
24473,0,심야,2,41
24473,0,아침오전,1,17
24473,0,오후,1,39
24473,0,저녁,1,6
24474,0,밤,1,4
24474,0,심야,2,57
24475,0,심야,2,51
24475,0,저녁,1,12
24476,0,오후,1,13
24476,0,저녁,1,39
24476,0,점심,1,29
24477,0,심야,1,17
24477,0,저녁,2,15
24478,0,아침오전,2,37
24478,0,오후,2,26
24478,0,점심,1,24
24479,0,심야,2,31
24480,0,밤,2,42
24480,0,심야,2,87
24480,0,아침오전,1,21
24480,0,오후,1,9
24480,0,저녁,2,32
24480,0,점심,1,9
24481,0,밤,1,9
24481,0,심야,2,40
24481,0,아침오전,1,38
24481,0,오후,1,27
24481,0,저녁,1,23
24482,0,밤,1,11
24482,0,심야,2,56
24482,0,아침오전,1,24
24482,0,저녁,1,39
24482,0,점심,1,10
24483,0,오후,2,13
24483,0,저녁,1,23
24483,0,점심,1,6
24484,0,심야,2,31
24484,0,저녁,1,39
24484,0,점심,1,13
24485,0,밤,1,5
24485,0,아침오전,2,27
24485,0,점심,1,25
24486,0,밤,1,11
24486,0,심야,1,10
24486,0,점심,2,37
24487,0,심야,3,58
24487,0,아침오전,2,21
24487,0,저녁,2,78
24488,0,심야,1,29
24489,0,밤,1,27
24489,0,심야,3,80
24489,0,아침오전,2,18
24489,0,오후,1,9
24490,0,심야,1,9
24490,0,오후,2,42
24490,0,저녁,2,16
24491,0,심야,1,14
24491,0,아침오전,1,3
24492,0,심야,1,17
24492,0,아침오전,2,26
24492,0,저녁,2,28
24492,0,점심,1,16
24493,0,심야,3,40
24493,0,오후,1,7
24493,0,점심,4,84
24494,0,밤,1,43
24494,0,점심,1,32
24495,0,심야,2,48
24495,0,저녁,1,29
24495,0,점심,1,8
24496,0,아침오전,3,56
24496,0,저녁,2,51
24497,0,밤,1,9
24497,0,아침오전,1,15
24497,0,저녁,1,21
24497,0,점심,2,81
24498,0,심야,3,85
24498,0,아침오전,1,30
24498,0,저녁,1,3
24499,0,심야,1,20
24499,0,아침오전,1,8
24500,0,밤,1,7
24500,0,심야,2,35
24500,0,아침오전,1,25
24500,0,오후,1,35
24500,0,점심,2,46
24501,0,밤,1,7
24501,0,심야,2,20
24501,0,아침오전,1,31
24501,0,오후,1,24
24502,0,심야,1,22
24502,0,아침오전,1,22
24502,0,오후,1,21
24503,0,심야,2,64
24503,0,아침오전,1,6
24504,0,아침오전,3,45
24504,0,오후,1,4
24505,0,심야,2,40
24505,0,점심,1,3
24506,0,밤,1,14
24506,0,심야,1,45
24506,0,아침오전,1,14
24506,0,오후,2,40
24506,0,점심,2,17
24507,0,밤,1,6
24507,0,심야,4,57
24507,0,오후,2,49
24508,0,심야,1,16
24508,0,저녁,1,22
24508,0,점심,1,12
24509,0,저녁,1,9
24509,0,점심,1,19
24510,0,오후,1,6
24511,0,심야,1,36
24511,0,점심,1,3
24512,0,아침오전,1,12
24512,0,오후,1,5
24512,0,점심,2,40
24513,0,밤,1,10
24513,0,심야,1,13
24513,0,아침오전,1,14
24513,0,오후,1,23
24514,0,아침오전,1,24
24514,0,저녁,1,7
24515,0,심야,1,18
24515,0,저녁,1,18
24515,0,점심,1,19
24516,0,오후,2,35
24517,0,아침오전,1,10
24517,0,저녁,1,12
24518,0,밤,2,31
24518,0,심야,1,8
24518,0,아침오전,1,27
24518,0,오후,1,12
24518,0,저녁,1,27
24519,0,점심,1,12
24520,0,오후,1,6
24520,0,저녁,1,9
24520,0,점심,3,108
24521,0,심야,1,15
24521,0,아침오전,1,19
24524,0,심야,2,19
24524,0,오후,1,32
24525,0,심야,1,3
24525,0,아침오전,1,38
