CLNN,MCT_ADM_GDS_APB_CD,CLNN,FINAL_CD,SAA,DOF_TF,DAW_CCD,MCT_N,TIME
26575,13,26575,46,26,0,5,88,169892
26575,5,26575,56,17,1,1,96,212338
26576,34,26576,39,69,1,4,58,223134
26576,41,26576,15,29,1,2,98,61641
26576,9,26576,34,27,0,4,94,49147
26577,21,26577,89,14,1,0,29,193552
26578,11,26578,6,24,0,3,67,78104
26579,8,26579,52,30,1,2,31,187822
26579,31,26579,45,26,0,3,53,100052
26580,19,26580,54,30,0,1,96,196551
26580,6,26580,46,16,0,3,77,168617
26581,15,26581,54,55,1,3,66,218418
26581,28,26581,54,35,1,1,53,217184
26581,41,26581,99,17,1,3,48,38533
26582,41,26582,7,37,0,0,31,57185
26582,6,26582,64,30,1,4,68,213252
26583,19,26583,45,21,0,0,99,15288
26583,10,26583,87,17,0,1,35,223718
26583,9,26583,53,11,0,2,96,137006
26584,7,26584,46,17,0,3,25,59049
26584,28,26584,12,12,1,0,68,73952
26585,44,26585,6,22,0,5,42,181186
26585,31,26585,80,15,1,5,52,31385
26585,11,26585,54,11,0,5,32,146659
26586,40,26586,33,37,1,4,29,8516
26586,5,26586,91,8,0,5,64,53149
26587,13,26587,29,21,0,4,14,162778
26587,42,26587,91,8,0,3,99,160741
26588,51,26588,66,48,1,1,25,54945
26588,37,26588,89,12,1,0,86,234679
26588,20,26588,47,11,0,1,39,213319
26589,25,26589,74,33,0,3,99,41683
26589,13,26589,36,27,1,5,20,37966
26589,20,26589,74,19,1,2,14,9795
26590,29,26590,59,31,1,3,19,166543
26590,4,26590,73,26,1,4,40,168118
26590,45,26590,48,25,0,0,20,201021
26591,44,26591,55,20,0,4,97,156027
26591,24,26591,74,5,0,1,49,156763
26592,3,26592,14,56,0,2,17,44454
26592,6,26592,83,38,0,2,95,208822
26592,14,26592,14,14,0,2,84,72403
26593,15,26593,84,30,0,0,87,35530
26593,5,26593,42,20,0,2,60,208509
26593,25,26593,65,6,1,0,45,235781
26594,6,26594,89,19,0,1,59,130048
26595,29,26595,47,44,0,5,63,45019
26595,59,26595,24,27,1,4,64,201749
26596,18,26596,26,38,1,4,98,158123
26596,23,26596,94,11,0,0,86,212781
26597,19,53194,87,22,0,4,122,265419
26597,62,26597,46,19,0,3,61,233438
26598,8,26598,89,15,1,5,53,164806
26599,44,26599,99,11,0,4,94,80575
26600,5,26600,39,35,1,2,23,67396
26600,13,26600,3,23,1,4,21,210484
26600,14,26600,52,16,1,1,43,144910
26601,48,26601,24,18,0,1,4,84679
26602,40,26602,80,31,1,0,5,121703
26602,21,26602,66,29,0,5,31,36142
26602,24,26602,60,11,1,2,40,53289
26603,8,26603,23,30,0,1,48,228101
26603,33,26603,13,29,1,5,97,91096
26604,59,26604,62,13,0,2,41,233601
26604,24,26604,68,10,0,2,53,145929
26604,31,26604,94,3,0,2,30,101865
26605,7,26605,35,8,1,4,62,204956
26607,38,26607,85,50,0,1,0,110957
26607,73,26607,67,28,1,2,62,139721
26607,41,26607,48,20,0,0,4,192016
26608,4,26608,30,23,0,0,75,18687
26608,28,26608,79,12,0,3,38,177990
26609,4,26609,60,21,0,0,39,2475
26609,44,26609,56,21,1,3,81,55613
26609,7,26609,19,19,0,2,62,16594
26610,45,26610,65,15,0,4,39,213913
26612,4,26612,80,47,0,5,1,24429
26612,17,26612,35,21,0,2,79,119374
26612,19,26612,31,13,0,5,3,191773
26613,19,26613,2,24,0,2,71,173046
26613,7,26613,72,9,0,2,67,165055
26613,38,26613,13,4,0,0,31,144181
26614,2,26614,54,45,1,0,69,3530
26614,12,53228,40,45,0,7,119,11571
26614,15,26614,59,6,0,2,46,204116
26615,31,26615,48,25,0,4,42,91880
26615,38,53230,96,24,1,7,95,354433
26615,18,26615,73,21,1,0,59,190756
26616,34,26616,53,55,0,1,99,218828
26616,4,26616,74,28,1,3,94,6955
26616,28,26616,3,28,0,4,99,53459
26618,35,26618,10,26,0,1,18,12610
26619,8,26619,88,49,1,1,27,201751
26619,23,26619,36,27,1,1,89,73577
26619,33,26619,49,7,1,3,88,183730
26620,23,26620,29,36,0,3,54,107164
26620,40,26620,7,7,0,5,56,212509
26621,16,26621,82,34,0,3,59,116217
26621,29,26621,4,27,0,2,50,150130
26621,17,26621,1,25,0,2,81,177561
26622,55,26622,40,15,0,5,12,150706
26622,5,26622,48,7,0,2,82,227187
26622,26,26622,61,4,0,3,69,208246
26623,68,26623,74,19,0,1,38,20229
26623,14,26623,85,7,1,1,63,159850
26625,5,26625,62,27,0,2,29,125517
26625,52,26625,22,13,1,4,88,36069
26626,6,26626,20,31,0,4,46,107080
26626,39,26626,25,21,0,0,29,115121
26626,34,26626,31,17,0,3,13,57433
26627,5,26627,42,29,0,2,14,60556
26627,17,26627,15,29,1,5,23,54913
26627,16,26627,89,20,1,0,71,235343
26628,2,53256,110,57,2,6,143,219903
26628,71,26628,92,14,0,4,14,206277
26628,31,26628,57,6,0,3,66,79809
26630,25,26630,31,14,0,2,19,105442
26630,10,26630,42,4,1,1,58,46685
26631,42,26631,20,14,0,4,30,52013
26632,70,26632,30,17,1,2,70,169463
26632,16,26632,6,11,0,1,74,35693
26633,5,26633,41,14,1,0,66,192011
26633,10,26633,1,7,0,0,85,198885
26633,13,26633,33,5,0,4,88,216121
26634,12,26634,36,57,1,1,53,102999
26634,23,26634,67,8,0,4,74,209315
26635,56,26635,75,5,0,0,45,166329
26636,21,26636,45,10,0,4,93,11812
26636,17,26636,71,9,1,0,57,232886
26636,13,26636,51,4,1,3,20,71952
26637,20,26637,91,32,0,0,45,45873
26637,32,26637,20,32,1,3,28,231705
26637,14,26637,20,21,0,2,2,52736
26638,22,26638,97,31,0,1,29,72391
26638,43,26638,95,7,0,1,4,217440
26638,41,26638,21,5,0,2,80,190820
26639,8,26639,50,34,0,5,38,231593
26639,33,26639,59,26,0,1,66,30401
26639,15,26639,68,6,0,1,53,188503
26641,4,26641,14,24,1,5,82,171506
26641,73,26641,24,9,0,1,70,198345
26641,33,26641,69,6,0,3,35,234159
26642,21,26642,98,12,1,3,14,50800
26643,0,26643,58,23,0,4,47,216843
26644,12,26644,9,4,0,4,79,189072
26645,18,26645,61,33,0,1,21,63045
26647,8,26647,15,62,0,5,37,196723
26647,53,26647,15,16,0,1,62,132021
26647,40,26647,77,4,0,5,89,100876
26648,5,26648,78,20,0,2,59,92657
26648,6,26648,72,12,0,3,25,66589
26649,30,26649,86,12,1,1,97,9403
26649,2,26649,97,9,0,0,23,27165
26649,45,26649,58,4,0,3,49,47676
26650,20,26650,80,35,0,3,28,56861
26650,1,26650,82,16,0,1,9,112038
26651,29,26651,80,9,0,5,56,220421
26653,43,26653,85,19,0,1,31,209887
26653,50,26653,51,19,1,3,71,195716
26653,19,26653,39,10,1,3,8,204064
26654,80,26654,80,18,1,3,65,86389
26655,5,26655,91,39,0,1,3,203831
26655,21,26655,1,38,0,5,97,196149
26655,4,26655,45,12,0,2,72,36620
26656,31,26656,93,54,1,5,67,71781
26656,20,26656,58,17,1,1,89,113494
26656,68,26656,93,17,0,4,29,18303
26657,25,53314,125,23,0,6,58,97451
26657,30,26657,38,11,0,3,86,5132
26657,43,26657,85,4,0,5,60,161342
26659,9,26659,56,43,1,4,42,100008
26659,11,26659,78,24,0,1,87,29490
26660,59,26660,13,41,1,4,65,14897
26660,18,26660,23,21,0,1,61,28017
26660,73,26660,27,3,0,3,3,8096
26661,16,26661,92,31,0,2,76,65163
26662,59,26662,67,23,0,4,92,99671
26662,4,26662,50,17,1,5,86,77632
26663,20,26663,46,32,1,0,50,156398
26663,7,26663,22,31,0,0,16,144745
26663,43,26663,94,18,1,4,70,76913
26664,10,26664,50,32,1,5,81,111995
26664,25,26664,21,8,1,1,33,83612
26665,61,26665,82,20,0,3,81,154264
26665,39,26665,34,13,1,4,34,71485
26666,47,26666,18,47,1,5,15,76780
26666,32,26666,42,21,0,1,14,72342
26667,33,26667,37,37,0,5,0,114886
26667,32,26667,78,24,0,4,29,221556
26667,27,26667,47,10,0,0,42,225738
26668,65,26668,99,13,0,2,38,26002
26668,20,26668,47,8,1,4,74,72922
26669,11,26669,57,5,0,4,17,74919
26669,29,26669,15,5,1,3,27,190994
26669,52,26669,80,4,0,5,48,151089
26670,15,26670,49,17,0,2,71,194841
26671,4,26671,47,38,0,1,96,76227
26671,12,26671,22,27,0,1,91,11122
26673,7,26673,44,23,0,3,9,120366
26673,69,26673,89,16,1,1,84,28028
26674,30,26674,77,31,0,1,31,201207
26674,32,26674,1,13,0,5,1,134097
26675,21,26675,62,15,0,3,97,119966
26675,10,26675,7,5,0,2,69,222930
26676,50,26676,52,30,0,0,56,9865
26676,1,26676,4,7,1,5,4,154607
26677,15,26677,21,34,0,5,61,38409
26677,47,26677,82,28,0,0,19,93289
26677,14,26677,97,12,1,5,63,181981
26678,37,26678,60,44,1,0,76,78986
26678,3,26678,2,13,0,4,91,62447
26678,14,26678,43,7,0,2,61,80791
26679,43,26679,66,25,0,3,33,196868
26680,21,26680,38,51,0,5,45,132648
26680,35,26680,11,26,1,4,58,143221
26680,30,26680,59,9,0,1,23,204443
26681,23,26681,51,45,0,5,42,12566
26681,32,26681,73,45,1,5,74,6302
26681,28,26681,41,41,0,4,44,210932
26682,18,26682,67,15,0,2,16,177486
26682,4,26682,62,6,0,4,64,58112
26682,26,26682,20,6,0,1,12,136287
26683,24,26683,9,10,1,0,13,146732
26684,62,26684,47,24,0,3,27,230021
26684,30,26684,62,23,0,4,80,63616
26684,34,26684,31,5,0,2,87,202145
26685,43,26685,41,14,0,2,44,197146
26685,3,26685,42,11,0,2,44,72357
26685,52,26685,40,5,1,0,9,211741
26686,5,26686,92,40,1,5,90,222588
26686,12,26686,79,26,0,1,28,128501
26686,18,26686,41,11,0,2,7,67381
26687,11,26687,57,16,0,0,24,225974
26687,23,26687,70,16,0,0,44,89774
26688,29,26688,81,35,0,1,19,195029
26688,30,26688,15,14,0,5,92,132256
26688,51,26688,28,6,0,0,20,30408
26689,10,26689,51,21,0,2,73,168097
26689,8,26689,46,16,0,5,15,92078
26693,25,53386,159,30,0,1,114,228938
26694,3,26694,82,21,0,0,69,23268
26694,4,26694,26,20,1,3,0,234457
26695,29,26695,5,6,1,2,65,183646
26696,8,26696,12,55,0,3,31,87124
26697,45,26697,76,36,0,1,64,108241
26697,6,26697,72,27,0,0,20,108131
26697,3,26697,73,11,1,1,70,148649
26698,20,26698,78,27,1,4,29,37971
26698,24,26698,96,5,1,2,38,214280
26699,25,26699,67,36,0,5,10,150553
26699,26,26699,87,22,0,1,50,21949
26699,23,26699,64,18,0,0,57,157171
26700,1,26700,92,9,0,3,69,218950
26700,11,26700,57,5,1,5,5,93430
26701,21,26701,71,17,1,4,23,173679
26703,7,26703,86,37,1,2,93,153255
26704,19,26704,45,32,0,3,68,3138
26704,36,26704,35,21,0,2,89,217564
26707,0,26707,92,36,0,1,51,52021
26707,16,26707,2,18,1,2,73,25727
26707,25,26707,70,12,1,4,38,79369
26708,0,26708,25,28,0,1,69,67898
26708,30,26708,94,10,0,0,23,58858
26708,2,26708,33,9,1,2,77,160619
26709,41,26709,24,24,0,1,6,40661
26709,10,26709,87,3,0,1,61,200097
26710,8,26710,45,7,1,2,74,114600
26710,9,26710,33,4,0,5,25,232489
26711,48,26711,20,16,0,2,53,183189
26712,16,26712,22,22,1,0,81,235755
26713,70,26713,41,27,1,3,50,121744
26713,6,26713,91,13,0,0,45,29314
26713,61,26713,96,12,0,2,61,213097
26715,6,26715,19,31,1,5,61,148504
26715,7,26715,36,5,1,0,38,135389
26715,35,26715,3,5,0,1,30,175835
26717,13,26717,30,32,0,3,21,68211
26717,12,26717,76,28,0,4,83,44516
26718,29,26718,63,24,1,5,47,186389
26718,6,26718,39,17,0,0,65,83996
26718,16,26718,84,12,0,0,68,129545
26719,36,26719,63,33,1,4,22,159485
26719,4,26719,47,7,0,3,35,166499
26719,29,26719,36,7,0,2,91,181039
26720,30,26720,31,21,0,2,91,198895
26721,70,26721,33,53,0,0,38,55008
26721,15,26721,87,8,0,4,45,114957
26722,17,26722,66,44,0,5,21,137839
26724,10,26724,48,60,0,5,91,113278
26724,14,26724,93,27,0,2,64,170502
26724,15,26724,77,7,0,5,85,94763
26725,41,26725,65,44,1,0,27,168749
26726,25,26726,16,40,1,1,80,204510
26726,18,26726,92,16,0,5,63,55702
26726,1,26726,80,10,0,4,74,108138
26727,3,26727,17,43,1,4,22,204849
26727,19,26727,26,31,0,1,23,213545
26727,30,26727,7,31,1,0,92,43195
26728,20,26728,54,25,1,3,28,228682
26728,9,26728,67,13,0,2,45,234105
26728,10,26728,47,9,0,5,28,67095
26730,13,26730,1,25,1,2,1,182267
26731,8,26731,64,34,0,3,69,14649
26731,9,26731,45,17,1,4,87,203979
26731,14,26731,57,13,0,1,51,111690
26732,2,26732,38,25,0,3,67,165359
26732,18,26732,14,23,0,4,90,7582
26732,0,26732,76,17,0,1,12,152876
26733,5,26733,34,9,0,1,31,162107
26733,20,26733,34,3,1,4,26,137910
26734,16,26734,15,17,0,3,81,40353
26734,12,26734,96,12,0,0,35,236896
26736,5,26736,46,29,0,3,74,36795
26736,11,26736,81,13,0,5,14,157480
26737,41,26737,17,22,0,0,15,72630
26737,48,26737,11,18,0,3,46,20686
26737,49,26737,43,7,0,4,41,229963
26738,51,26738,59,37,1,0,89,84685
26738,12,26738,9,20,0,5,5,132157
26739,18,26739,38,14,0,2,21,199987
26740,8,26740,84,38,0,3,5,127594
26740,70,26740,10,37,0,2,50,39953
26740,10,26740,59,16,0,2,42,177980
26743,4,26743,11,3,0,3,91,57011
26744,8,26744,88,23,0,3,24,135209
26745,53,26745,64,5,1,2,0,84222
26746,33,26746,21,30,0,4,30,213340
26748,34,26748,76,7,0,5,22,77727
26749,26,26749,14,23,0,2,14,44057
26749,34,26749,14,13,0,4,3,40800
26749,50,26749,45,6,0,1,3,190232
26750,45,26750,74,41,0,3,46,119110
26750,8,53500,44,20,1,4,81,364602
26752,0,26752,81,26,0,2,8,198930
26752,21,26752,8,19,0,3,20,83676
26752,3,26752,2,16,1,3,59,85188
26753,25,26753,96,22,0,0,96,132474
26753,20,26753,35,17,0,2,41,159728
26753,24,26753,42,6,0,3,38,76018
26754,18,26754,2,29,0,0,80,48235
26754,17,26754,97,19,0,4,15,165556
26755,26,26755,43,33,0,5,8,168059
26755,43,26755,89,19,0,2,68,4221
26755,7,26755,7,8,0,1,63,119214
26756,4,26756,9,30,0,5,27,71068
26756,1,26756,30,19,0,3,77,1480
26757,34,26757,31,28,0,5,45,32816
26757,1,26757,70,24,1,2,26,160336
26757,11,26757,68,13,0,0,20,139720
26758,48,26758,39,69,1,4,29,15517
26758,49,26758,86,31,1,5,72,49626
26759,37,26759,9,28,0,3,2,23540
26759,40,26759,51,5,1,5,76,64914
26760,14,26760,28,66,0,1,99,105429
26760,9,26760,26,17,0,3,8,151545
26761,48,26761,48,5,0,4,49,124993
26762,28,26762,28,42,0,3,11,46607
26762,13,53524,77,26,0,5,137,143556
26762,10,26762,90,14,1,2,0,190662
26763,22,26763,65,19,1,5,70,20839
26763,24,26763,40,15,0,5,73,197896
26763,81,26763,90,9,0,0,91,36833
26764,8,26764,55,25,0,1,67,72355
26765,40,26765,92,44,0,5,85,1306
26765,6,26765,67,18,0,2,90,137544
26765,31,26765,76,9,0,4,3,65174
26766,18,26766,86,23,0,3,16,145369
26766,78,26766,62,12,1,3,36,186459
26766,32,26766,33,9,0,0,85,178336
26767,3,26767,37,37,0,3,36,88056
26767,9,26767,69,27,1,3,15,26965
26767,35,26767,3,21,0,1,73,48934
26768,13,26768,59,20,0,3,2,45791
26768,5,26768,84,10,0,3,93,22003
26768,25,26768,55,6,1,5,25,204910
26769,36,26769,54,46,0,4,33,138476
26769,70,26769,65,33,1,2,56,157036
26769,86,26769,5,31,0,1,40,142864
26770,20,53540,92,65,1,6,31,106905
26770,14,26770,5,47,0,2,25,202718
26770,60,26770,30,29,0,4,2,106181
26771,1,26771,72,16,0,3,95,236779
26772,0,26772,64,35,1,0,0,123258
26772,24,26772,26,21,0,1,36,119531
26772,28,26772,55,20,0,2,55,146933
26774,38,26774,74,17,0,4,75,169053
26774,18,26774,36,4,1,1,29,128039
26775,41,26775,22,9,1,4,22,87334
26776,11,26776,48,38,0,1,52,105206
26776,42,26776,3,20,0,5,71,117944
26776,18,26776,96,14,0,3,90,5140
26777,37,26777,50,23,1,2,90,151887
26777,11,26777,92,19,0,3,57,169702
26777,30,26777,22,16,0,2,82,225708
26778,31,26778,93,20,1,2,30,40024
26778,38,26778,29,19,0,2,11,161825
26778,10,26778,50,7,0,1,92,217156
26779,11,26779,23,35,0,3,9,212858
26779,24,26779,91,19,1,0,53,223177
26779,18,26779,69,7,0,0,80,117321
26780,6,26780,31,17,1,2,19,219050
26781,46,26781,45,32,1,1,4,117454
26782,12,26782,5,31,0,2,43,143334
26782,20,26782,24,12,1,0,80,174467
26782,23,26782,52,4,1,5,91,31339
26784,40,26784,49,27,0,0,81,221406
26784,34,26784,46,9,1,5,59,128504
26786,9,26786,1,12,1,0,60,69719
26787,17,26787,33,54,0,1,31,105443
26787,40,26787,6,14,0,5,82,161756
26787,26,26787,76,4,0,2,31,202180
26788,7,26788,8,24,0,0,55,211601
26788,50,26788,68,17,0,0,77,112280
26788,23,26788,94,14,1,2,43,223518
26789,2,26789,76,10,1,4,0,109854
26790,24,26790,58,16,0,4,41,98779
26790,36,26790,49,12,0,1,58,104895
26790,57,26790,95,12,1,0,35,205147
26791,25,26791,31,13,0,5,53,98248
26792,3,26792,65,22,0,3,56,44540
26793,48,26793,86,44,1,5,8,237170
26794,10,26794,19,42,1,2,2,80361
26794,24,26794,29,26,0,5,79,191301
26795,13,26795,68,7,0,1,24,217769
26796,7,26796,32,19,0,1,72,169635
26796,11,26796,11,18,0,4,75,170144
26796,36,26796,53,10,0,2,91,198885
26797,67,26797,91,33,0,5,54,222228
26797,65,26797,43,21,1,1,18,56586
26797,41,26797,0,6,0,0,7,84852
26798,31,26798,50,20,0,4,43,207690
26798,9,26798,93,10,0,0,79,53696
26799,14,26799,95,25,0,3,6,79028
26799,11,26799,56,21,0,3,74,6065
26799,12,26799,41,18,0,4,40,204855
26800,23,26800,86,41,0,2,59,60606
26800,15,26800,33,15,0,3,24,121065
26801,35,26801,39,7,1,0,44,162556
26801,15,26801,2,4,0,3,6,11708
26802,58,26802,16,45,0,1,24,223689
26803,49,26803,26,18,0,2,11,170772
26804,16,26804,76,29,0,2,0,62484
26804,20,26804,44,8,0,1,14,21084
26804,33,26804,13,5,0,3,25,86610
26805,16,26805,68,20,1,1,31,193420
26805,19,26805,47,7,0,2,55,59664
26807,10,26807,61,32,0,2,29,235336
26807,29,26807,3,20,0,4,59,168496
26807,70,26807,28,17,0,1,67,234041
26809,46,26809,58,8,0,2,75,10872
26809,4,26809,43,7,0,2,39,121362
26810,41,26810,4,15,0,1,92,25189
26810,21,26810,87,5,1,4,53,46747
26810,5,26810,72,3,1,1,27,80941
26811,15,26811,21,43,0,4,90,78338
26811,29,26811,83,16,1,0,57,222140
26811,8,26811,70,10,0,4,43,99404
26812,28,26812,29,25,0,0,70,146192
26812,73,26812,30,17,0,1,41,109150
26813,33,26813,52,47,0,4,72,71202
26813,17,26813,79,16,0,2,87,204137
26813,36,26813,15,10,1,5,80,184282
26814,31,26814,41,28,0,5,81,109238
26814,5,26814,44,26,0,2,39,226531
26814,23,26814,22,14,0,5,54,1704
26815,12,26815,40,37,1,0,90,117741
26815,29,26815,11,23,0,3,4,222124
26815,25,26815,59,5,1,1,73,57640
26816,25,26816,99,43,0,0,4,179742
26816,7,26816,26,15,1,5,13,187888
26816,38,26816,83,7,1,3,86,193370
26819,4,26819,48,24,1,3,60,9093
26819,25,26819,78,24,0,5,1,163664
26819,3,53638,95,11,0,5,140,261050
26820,39,26820,13,35,0,0,2,197974
26820,5,26820,30,17,1,1,33,207501
26820,37,26820,96,9,0,1,71,131821
26821,22,26821,73,43,1,2,4,139930
26821,24,26821,61,24,0,2,19,134632
26822,19,26822,18,9,0,4,91,32690
26823,16,26823,33,28,1,3,50,127142
26823,2,53646,147,15,0,1,11,244130
26823,75,26823,43,15,0,2,10,124309
26824,46,26824,96,33,1,4,55,123152
26824,30,26824,18,31,1,0,46,189090
26824,5,26824,75,4,0,5,20,111873
26827,36,26827,88,11,1,5,82,148367
26827,18,26827,66,6,0,5,35,149029
26829,39,26829,64,39,0,4,5,13674
26829,11,26829,43,26,0,0,15,207353
26829,21,26829,64,16,0,0,30,72602
26830,24,26830,79,19,0,4,58,86223
26830,10,26830,33,4,0,0,44,109532
26831,16,26831,94,3,0,4,36,232530
26832,19,26832,21,25,0,5,27,160570
26832,18,26832,7,7,0,3,51,111756
26833,14,26833,13,27,1,2,85,232863
26833,34,26833,86,25,1,0,68,12205
26833,23,26833,18,20,0,1,98,81139
26834,8,26834,32,20,0,5,61,95070
26834,32,26834,98,7,1,0,50,136788
26834,2,26834,57,6,0,4,4,56211
26836,17,26836,96,35,0,4,86,196964
26836,6,53672,117,29,0,9,106,327547
26836,66,26836,18,23,0,0,27,76048
26838,11,26838,76,55,0,0,30,57928
26838,38,26838,41,27,1,2,26,119495
26841,22,26841,82,15,0,1,19,50052
26841,7,26841,7,5,1,2,16,53984
26842,24,26842,45,18,0,1,61,239692
26843,57,26843,39,18,0,2,36,138808
26843,35,26843,53,10,0,5,4,122791
26844,52,26844,5,34,0,3,48,185499
26845,22,26845,99,33,1,5,81,203158
26845,19,26845,28,30,0,3,10,235389
26845,44,26845,37,11,0,1,92,235322
26846,46,26846,19,35,1,3,24,37055
26846,27,26846,57,24,0,0,97,114977
26846,30,26846,88,9,1,0,22,68568
26847,40,26847,10,32,0,4,40,19606
26847,42,26847,29,11,0,0,42,215943
26847,7,26847,86,4,0,0,25,232820
26848,42,26848,26,27,1,0,93,81694
26848,23,26848,46,19,1,3,75,98704
26848,24,26848,19,17,0,2,63,238717
26849,19,26849,95,20,1,5,47,233064
26849,1,26849,58,8,0,4,58,3688
26851,2,26851,22,20,0,1,80,136592
26851,15,26851,48,14,0,3,31,58646
26852,45,26852,95,30,1,0,18,15892
26852,14,53704,62,21,0,10,144,61769
26853,34,26853,21,38,0,3,31,95938
26853,20,26853,10,37,0,4,63,9199
26853,14,26853,53,26,0,4,42,231426
26854,0,53708,133,39,1,3,81,296905
26854,61,26854,98,28,0,0,47,86403
26854,11,26854,56,22,0,3,65,49037
26855,5,26855,98,14,0,2,90,15102
26856,43,26856,38,16,0,4,58,166325
26856,30,26856,45,6,1,2,29,122034
26856,20,26856,94,4,1,0,94,177474
26857,26,26857,37,44,0,3,19,202083
26857,17,26857,76,28,0,5,36,49309
26857,28,26857,52,27,1,4,79,152225
26858,4,26858,75,54,1,0,21,203451
26858,10,26858,69,10,0,5,66,224624
26858,8,26858,20,8,0,2,10,148475
26859,31,26859,74,36,0,5,59,216368
26859,0,26859,52,9,0,2,11,93795
26860,31,26860,14,24,0,5,12,31020
26861,23,26861,89,31,1,4,35,40290
26861,42,26861,94,4,0,5,21,132092
26862,18,26862,35,15,0,0,16,178110
26863,51,26863,42,23,0,4,4,37078
26864,59,26864,22,44,0,4,94,162045
26864,61,26864,52,36,0,4,35,125182
26864,2,26864,30,31,0,4,18,166363
26867,0,26867,25,24,1,0,75,104238
26869,39,26869,17,23,0,1,31,15845
26869,5,26869,45,8,1,4,19,54479
26869,51,26869,14,4,0,2,74,174506
26871,25,26871,15,8,0,1,48,129929
26874,10,26874,25,34,0,2,86,67545
26874,5,26874,14,21,1,2,24,47808
26875,7,26875,73,35,0,0,20,122419
26875,10,26875,31,30,0,0,50,164681
26877,18,26877,94,33,0,0,42,125666
26877,17,26877,91,20,1,1,64,175051
26877,35,26877,89,19,1,2,15,69650
26878,5,26878,40,32,0,3,54,120889
26878,15,26878,67,24,1,1,68,135216
26878,22,26878,96,13,0,3,64,215497
26879,52,26879,35,44,0,4,96,57660
26879,32,26879,88,32,0,2,52,160509
26879,47,26879,89,29,0,2,87,127015
26880,51,26880,58,6,0,3,55,2542
26881,75,26881,95,54,1,1,99,105557
26883,9,26883,93,45,0,4,54,142103
26883,59,26883,47,13,0,2,79,21326
26884,6,26884,56,26,0,3,10,226408
26885,12,26885,24,30,1,3,69,118591
26885,11,26885,59,4,0,1,48,89227
26887,6,26887,13,31,1,1,12,40752
26888,30,26888,25,34,0,4,55,77021
26888,38,26888,31,19,0,0,10,129543
26889,33,26889,94,15,0,2,54,119237
26889,62,26889,98,9,0,3,65,51097
26889,30,26889,78,5,0,2,53,8784
26890,11,26890,3,23,0,2,73,100189
26891,22,26891,25,34,1,1,18,158745
26891,37,26891,51,12,0,1,28,103788
26891,4,26891,49,7,1,4,84,175835
26892,14,26892,14,18,0,2,54,200280
26894,4,26894,27,53,0,4,68,231678
26894,14,26894,39,36,1,1,15,186274
26894,31,26894,68,28,0,0,10,39056
26895,25,26895,70,13,0,1,36,150462
26896,15,26896,61,26,0,1,59,178043
26896,4,26896,25,5,0,1,14,41967
26896,68,26896,49,3,1,5,8,124562
26897,0,26897,69,4,0,1,61,81996
26899,13,26899,43,32,0,2,88,117792
26899,26,26899,94,22,0,3,27,88133
26899,23,26899,55,7,0,5,32,57174
26900,31,26900,51,34,0,2,20,223534
26901,55,26901,44,27,1,4,37,217913
26901,28,26901,32,20,0,3,8,111904
26902,22,26902,93,79,0,3,79,160153
26902,7,26902,46,43,0,2,20,228659
26902,48,26902,16,29,0,2,2,7615
26903,26,26903,72,21,0,2,51,136040
26903,5,26903,60,20,1,2,98,234146
26903,7,26903,82,15,0,5,95,33438
26904,48,26904,23,28,1,5,52,11975
26904,10,26904,11,20,0,5,92,207643
26904,32,26904,62,5,0,1,94,167879
26905,29,26905,85,9,0,1,42,231900
26906,17,26906,32,34,0,2,14,186501
26906,8,26906,12,16,0,4,50,101641
26907,14,26907,93,6,0,1,25,155300
26908,30,26908,50,29,1,2,26,65043
26908,28,26908,27,25,0,3,78,159711
26909,7,26909,73,17,1,0,0,140107
26909,14,26909,13,15,0,3,90,125798
26910,28,26910,16,6,0,3,87,153784
26911,20,26911,43,25,0,3,61,3144
26911,11,26911,81,4,0,5,28,27531
26912,7,26912,48,16,0,3,7,226420
26913,20,26913,43,21,1,3,76,27976
26913,7,26913,73,19,0,2,4,181863
26914,13,26914,78,27,1,4,96,4488
26914,7,26914,26,18,0,0,67,40107
26914,1,26914,62,13,1,3,17,37086
26916,6,26916,51,25,0,5,29,139003
26918,49,26918,43,16,0,0,88,117856
26918,17,26918,32,15,1,2,51,59279
26918,31,26918,72,15,1,0,50,6268
26919,8,26919,51,27,0,5,40,224216
26919,1,26919,98,11,0,5,81,98581
26920,37,26920,47,10,0,1,37,127495
26920,24,26920,44,4,0,5,88,24135
26921,39,26921,29,15,0,1,29,50906
26921,51,26921,92,14,0,5,91,43708
26921,28,26921,80,11,0,0,1,195557
26924,22,26924,24,45,0,4,52,53422
26924,2,26924,38,21,0,3,33,12081
26924,24,26924,15,8,0,0,59,66734
26925,5,26925,81,40,0,2,66,157596
26925,24,26925,29,19,0,2,73,237160
26927,37,26927,68,39,0,1,42,209557
26927,20,26927,53,8,1,5,99,121475
26928,8,26928,73,8,1,1,15,148440
26929,11,53858,102,37,0,6,90,263807
26929,29,26929,0,25,0,1,26,210492
26930,34,26930,57,13,0,4,66,235717
26930,44,26930,49,9,0,4,99,205320
26931,3,26931,95,19,0,2,57,11682
26931,1,26931,85,12,0,0,68,199210
26933,42,26933,1,26,0,5,26,139057
26933,14,26933,61,8,1,3,93,105460
26934,20,26934,68,45,0,3,53,90670
